mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,geo_number,spc,energy_ratio,sigma
1.70692483,1,1.0,6,0.499982168,83,0.0218134309,5,0.551402085,-1,-1,109.495161,90,120,0.544849,0.021
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,60,120,0.604562,0.023
2.02164417,1,1.0,6,0.499982168,74,0.00953655945,50,0.0738478837,-1,-1,180.736679,60,120,0.495769,0.021
1.65153039,1,1.0,6,0.499982168,29,0.0386273729,5,0.50274896,56,0.0191505475,100.508972,90,120,0.596821,0.023
3.28228366,1,1.0,6,0.499982168,74,0.0495901091,51,0.155528556,-1,-1,308.07404,120,120,0.15604,0.014
2.00661872,1,1.0,6,0.499982168,83,0.0167795622,51,0.0244813468,50,0.0339700265,189.300206,90,120,0.380094,0.02
2.17585142,1,1.0,6,0.499975397,51,0.0960041682,5,0.216233604,56,0.0170225114,184.403107,120,120,0.35241,0.018
2.14422398,1,1.0,6,0.499975397,51,0.0864037514,5,0.216233604,56,0.0255337672,184.255928,60,120,0.508138,0.015
2.82395415,1,1.0,6,0.499982168,51,0.120966655,29,0.137954903,5,0.421660418,203.729349,90,120,0.370821,0.019
2.61895999,1,1.0,6,0.499975397,83,0.0659988459,74,0.0139867917,-1,-1,293.441457,30,120,0.513807,0.015
3.05584152,1,1.0,6,0.499982168,51,0.190090458,50,0.0295391535,29,0.0220727845,277.793484,120,120,0.21371,0.016
1.7943627,1,1.0,6,0.499982168,50,0.0428317725,29,0.0275909806,5,0.340571876,120.063778,90,120,0.545056,0.021
2.51411357,1,1.0,6,0.499975397,83,0.0503381028,51,0.0268811671,50,0.0216617947,266.243839,30,120,0.530353,0.016
3.18028191,1,1.0,6,0.499982168,83,0.0268472995,50,0.189050582,-1,-1,303.28948,90,120,0.235353,0.015
2.71890888,1,1.0,6,0.499975397,74,0.0559471666,29,0.0956476236,-1,-1,231.777208,120,120,0.303208,0.017
3.37470057,1,1.0,6,0.499982168,83,0.104033286,50,0.0265852381,29,0.0496637651,359.471908,120,120,0.175609,0.015
2.06662363,1,1.0,6,0.499982168,83,0.037754015,29,0.0413864709,-1,-1,198.79299,60,120,0.478314,0.015
2.32678033,1,1.0,6,0.499975397,51,0.0940840848,29,0.0404663023,56,0.0170225114,211.879334,60,120,0.485269,0.021
2.03878801,1,1.0,6,0.499982168,83,0.015101606,74,0.0114438713,51,0.0432023767,194.583673,30,120,0.58451,0.023
1.72816211,1,1.0,6,0.499982168,50,0.0472626456,5,0.454095835,-1,-1,110.223748,30,120,0.619654,0.024
2.67989763,1,1.0,6,0.499982168,83,0.0167795622,50,0.144741852,5,0.681143753,200.942771,60,120,0.439419,0.02
2.26488918,1,0.642302008,6,0.32113955,29,0.11341915,5,1.0,-1,-1,109.7288,60,120,0.602102,0.023
3.78619933,1,1.0,6,0.499982168,74,0.127789897,51,0.0230412676,50,0.0147695767,355.806982,30,120,0.434486,0.015
3.08393031,1,1.0,6,0.499982168,51,0.161288873,50,0.0384008995,29,0.0607001574,270.732372,60,120,0.39294,0.014
1.7943627,1,1.0,6,0.499982168,50,0.0428317725,29,0.0275909806,5,0.340571876,120.063778,30,120,0.631185,0.022
2.05865482,1,1.0,6,0.499982168,83,0.0218134309,29,0.0938093341,-1,-1,173.794492,90,120,0.442431,0.02
1.73701083,1,1.0,6,0.499982168,50,0.0162465344,56,0.062558455,-1,-1,173.458792,120,120,0.402223,0.021
1.68427195,1,1.0,6,0.499982168,83,0.00922875921,50,0.0206774074,5,0.567619794,102.248752,30,120,0.652969,0.025
2.18067063,1,0.616609928,6,0.308293968,51,0.0532780287,5,1.0,-1,-1,116.120491,90,120,0.573049,0.022
2.02191672,1,0.481726506,6,0.240854663,51,0.0221991786,5,1.0,-1,-1,91.9156652,120,120,0.594037,0.022
2.00416754,1,1.0,6,0.499982168,74,0.0114438713,51,0.0691238027,-1,-1,181.239609,90,120,0.418236,0.02
1.79022736,1,1.0,6,0.499982168,74,0.0286096783,5,0.486531252,-1,-1,115.741012,30,120,0.574579,0.022
2.84411506,1,1.0,6,0.499982168,29,0.320055375,5,0.356789585,56,0.0280874696,188.921438,120,120,0.386482,0.02
2.01591385,1,1.0,6,0.499982168,83,0.0260083214,51,0.0417622975,-1,-1,197.466373,120,120,0.306544,0.012
2.01102616,1,1.0,6,0.499982168,83,0.0142626279,50,0.06350918,-1,-1,187.314416,120,120,0.320433,0.019
2.26894802,1,1.0,6,0.499975397,51,0.0614426677,50,0.0413543353,56,0.0289382694,220.046212,90,120,0.378529,0.0097
2.04823957,1,1.0,6,0.499982168,83,0.0260083214,50,0.0177234921,29,0.0469046671,187.044466,90,120,0.387402,0.019
2.17978591,1,1.0,6,0.499982168,83,0.0109067154,74,0.0448218294,-1,-1,212.705721,60,120,0.433047,0.019
2.23908814,1,1.0,6,0.499975397,50,0.112247481,5,0.281103686,-1,-1,175.997231,120,120,0.368181,0.018
2.42879538,1,1.0,6,0.499975397,51,0.0595225843,50,0.0472620975,29,0.0551813213,209.61918,120,120,0.305365,0.017
1.89610965,1,1.0,6,0.499982168,51,0.0619234066,50,0.0147695767,5,0.113523959,155.413535,60,120,0.571215,0.023
2.10589666,1,1.0,6,0.499982168,83,0.037754015,74,0.0143048392,-1,-1,219.018591,90,120,0.355792,0.018
3.32705431,1,1.0,6,0.499982168,83,0.0738300737,50,0.0561243916,29,0.0938093341,321.124331,60,120,0.332727,0.018
2.26640575,1,1.0,6,0.499975397,83,0.0436263558,50,0.0295388109,5,0.345973767,194.73505,60,120,0.461163,0.02
2.01937071,1,1.0,6,0.499982168,74,0.0114438713,51,0.025921426,50,0.0443087302,181.597067,60,120,0.473653,0.02
3.80061418,1,1.0,6,0.499982168,74,0.127789897,50,0.0384008995,-1,-1,355.910012,120,120,0.124332,0.012
2.01591385,1,1.0,6,0.499982168,83,0.0260083214,51,0.0417622975,-1,-1,197.466373,90,120,0.374658,0.02
2.94481372,1,1.0,6,0.499982168,51,0.184330141,29,0.0386273729,56,0.0229806569,274.418751,30,120,0.538327,0.024
2.03201548,1,1.0,6,0.499982168,83,0.0117456935,50,0.0310161112,29,0.0689774516,170.915285,60,120,0.50599,0.021
2.49367395,1,1.0,6,0.499975397,83,0.0458636048,51,0.0556824176,-1,-1,261.573923,60,120,0.385697,0.019
2.13458606,1,1.0,6,0.499975397,51,0.0326414172,50,0.031508065,56,0.0629832923,219.457705,120,120,0.292815,0.012
2.90735477,1,1.0,6,0.499982168,51,0.0748841196,50,0.118156614,56,0.0357476886,282.132074,120,120,0.207731,0.015
2.16419546,1,1.0,6,0.499975397,74,0.049589534,5,0.670324173,-1,-1,144.76868,60,120,0.51627,0.022
1.88812432,1,1.0,6,0.499982168,51,0.0662436443,56,0.0178738443,-1,-1,174.365507,30,120,0.593402,0.023
2.02439184,1,1.0,6,0.499975397,74,0.0381457954,5,0.864934417,-1,-1,121.060573,30,120,0.570144,0.022
2.47269891,1,1.0,6,0.499975397,51,0.0307213338,50,0.033477319,29,0.136113926,194.924311,60,120,0.505402,0.023
3.3596585,1,1.0,6,0.499982168,83,0.0436268617,29,0.297982591,-1,-1,258.66418,30,120,0.532629,0.022
2.56189543,1,1.0,6,0.499975397,74,0.0317881629,50,0.0886164328,-1,-1,239.274705,120,120,0.231841,0.015
2.46667187,1,1.0,6,0.499982168,51,0.12960713,5,0.746014586,56,0.0306408759,185.129832,30,120,0.596225,0.025
2.34772498,1,1.0,6,0.499975397,29,0.213367776,5,0.194610244,56,0.00510675343,156.700167,30,120,0.614582,0.025
2.52638126,1,1.0,6,0.499975397,83,0.0234911147,74,0.0190728977,51,0.0652828344,252.406151,120,120,0.222716,0.015
1.95240601,1,1.0,6,0.499982168,29,0.135195805,5,0.0648708336,56,0.00893692215,141.079137,30,120,0.608849,0.023
1.92080357,1,1.0,6,0.499975397,51,0.0595225843,5,0.843311057,-1,-1,112.90917,30,120,0.635258,0.023
2.52998147,1,1.0,6,0.499975397,83,0.0447449803,50,0.0393850812,29,0.0367875475,251.510312,120,120,0.252261,0.015
2.01026236,1,1.0,6,0.499975397,50,0.0236310487,56,0.0987305663,-1,-1,218.851188,30,120,0.608784,0.024
2.31603824,1,1.0,6,0.499975397,51,0.113284918,29,0.00735750951,56,0.0153202603,218.483788,120,120,0.289685,0.017
2.02791247,1,1.0,6,0.499982168,74,0.017165807,51,0.0604833274,-1,-1,184.580529,30,120,0.570129,0.023
2.54746871,1,1.0,6,0.499975397,83,0.0615243479,50,0.0295388109,-1,-1,278.034351,60,120,0.398232,0.021
1.87385505,1,1.0,6,0.499982168,51,0.0273615052,29,0.0772547457,5,0.210830209,129.661833,90,120,0.53332,0.022
2.23585513,1,1.0,6,0.499975397,29,0.191295247,5,0.389220488,-1,-1,137.626729,30,120,0.614815,0.023
2.9342627,1,1.0,6,0.499982168,50,0.203820159,29,0.0165545884,5,0.259483334,241.467348,60,120,0.430246,0.02
1.90773664,1,1.0,6,0.499982168,51,0.0547230105,50,0.0162465344,56,0.0140437348,174.583435,60,120,0.545413,0.011
1.72816211,1,1.0,6,0.499982168,50,0.0472626456,5,0.454095835,-1,-1,110.223748,120,120,0.553439,0.022
1.96802097,1,1.0,6,0.499982168,83,0.0402709493,50,0.0059078307,5,0.129741667,184.005517,60,120,0.49938,0.021
2.52846327,1,1.0,6,0.499982168,50,0.0856635451,56,0.130223723,-1,-1,281.343009,60,120,0.417695,0.02
3.45154191,1,1.0,6,0.499982168,74,0.0724778518,51,0.0460825352,50,0.076801799,321.521457,90,120,0.205649,0.015
2.05995155,1,1.0,6,0.499975397,51,0.0748832512,5,0.410843848,56,0.0204270137,157.721708,90,120,0.460067,0.014
2.25907132,1,1.0,6,0.499975397,50,0.0807394165,29,0.0588600761,5,0.281103686,167.142616,30,120,0.598043,0.023
1.90350312,1,1.0,6,0.499982168,50,0.0664630953,56,0.0191505475,-1,-1,174.866044,90,120,0.442793,0.02
3.63810885,1,1.0,6,0.499982168,83,0.0402709493,74,0.085829035,51,0.0316817429,367.359973,90,120,0.189172,0.014
1.92710578,1,1.0,6,0.499982168,83,0.0402709493,5,0.194612501,-1,-1,171.713533,120,120,0.362757,0.017
1.84114276,1,1.0,6,0.499982168,51,0.0172809507,50,0.0324930688,56,0.0331942823,174.270856,30,120,0.623017,0.012
2.05747715,1,1.0,6,0.499975397,51,0.063362751,29,0.0367875475,5,0.583830732,133.962003,60,120,0.580407,0.022
3.09601396,1,1.0,6,0.499982168,74,0.114438713,5,0.648708336,-1,-1,238.045854,120,120,0.235402,0.015
2.67085349,1,1.0,6,0.499975397,74,0.041960375,29,0.136113926,-1,-1,215.644615,30,120,0.554229,0.023
2.3205338,1,1.0,6,0.499975397,83,0.0481008538,51,0.0288012505,5,0.259480325,212.352322,30,120,0.575975,0.022
2.71890888,1,1.0,6,0.499975397,74,0.0559471666,29,0.0956476236,-1,-1,231.777208,60,120,0.427544,0.01
1.68427195,1,1.0,6,0.499982168,83,0.00922875921,50,0.0206774074,5,0.567619794,102.248752,120,120,0.516396,0.021
2.16521924,1,1.0,6,0.499982168,74,0.0419608616,29,0.044145569,-1,-1,189.826758,60,120,0.46703,0.015
2.5003739,1,1.0,6,0.499982168,50,0.076801799,56,0.137883942,-1,-1,281.250011,30,120,0.578668,0.024
2.07941559,1,1.0,6,0.499982168,74,0.0276560224,51,0.0273615052,50,0.0177234921,191.049594,30,120,0.555521,0.025
3.21924494,1,1.0,6,0.499982168,74,0.0209804308,50,0.203820159,-1,-1,293.511533,30,120,0.508903,0.022
2.19854476,1,1.0,6,0.499975397,83,0.0257283637,50,0.0551391137,5,0.410843848,173.397289,120,120,0.33216,0.019
2.3905692,1,1.0,6,0.499975397,51,0.103684502,50,0.031508065,-1,-1,220.425013,60,120,0.480466,0.023
3.45154191,1,1.0,6,0.499982168,74,0.0724778518,51,0.0460825352,50,0.076801799,321.521457,60,120,0.29631,0.018
2.76897452,1,1.0,6,0.499982168,51,0.12960713,50,0.0324930688,56,0.0612817519,281.571642,30,120,0.554339,0.012
1.90773664,1,1.0,6,0.499982168,51,0.0547230105,50,0.0162465344,56,0.0140437348,174.583435,120,120,0.38769,0.013
2.47345164,1,1.0,6,0.499975397,83,0.0234911147,50,0.096493449,-1,-1,240.949574,120,120,0.253015,0.016
1.80650271,1,1.0,6,0.499982168,51,0.0360019806,29,0.044145569,5,0.30813646,121.678201,120,120,0.48408,0.02
1.99035504,1,1.0,6,0.499982168,51,0.025921426,50,0.0443087302,29,0.0331091767,168.724824,90,120,0.433861,0.019
1.77782807,1,1.0,6,0.499982168,83,0.0176185403,51,0.0216011884,5,0.389225002,126.639403,30,120,0.634759,0.016
2.21236745,1,1.0,6,0.499975397,50,0.108308973,5,0.324350406,-1,-1,170.003697,30,120,0.620368,0.023
2.71890888,1,1.0,6,0.499975397,74,0.0559471666,29,0.0956476236,-1,-1,231.777208,90,120,0.345806,0.018
2.15532675,1,1.0,6,0.499975397,83,0.0246097392,51,0.0518422508,5,0.454090569,166.491423,60,120,0.480747,0.02
2.51931142,1,1.0,6,0.499975397,83,0.0145421186,50,0.031508065,29,0.150828945,202.542103,60,120,0.471135,0.023
1.7943627,1,1.0,6,0.499982168,50,0.0428317725,29,0.0275909806,5,0.340571876,120.063778,120,120,0.489988,0.02
1.93997044,1,1.0,6,0.499975397,51,0.063362751,5,0.800064336,-1,-1,116.709997,120,120,0.524029,0.021
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,120,120,0.516185,0.023
2.13936788,1,1.0,6,0.499975397,74,0.0406888484,5,0.475713929,56,0.0272360183,164.987156,90,120,0.399432,0.019
2.2278449,1,1.0,6,0.499975397,51,0.0345615006,50,0.0768009084,5,0.281103686,175.781522,60,120,0.541866,0.022
2.83259784,1,1.0,6,0.499982168,50,0.138834021,29,0.104845726,5,0.454095835,204.834487,90,120,0.35454,0.018
2.04186571,1,1.0,6,0.499982168,83,0.0352370806,51,0.012960713,50,0.0132926191,206.492047,120,120,0.303234,0.017
2.56486668,1,1.0,6,0.499975397,83,0.0167793676,74,0.0305166363,51,0.0595225843,253.456237,90,120,0.289982,0.017
2.74679817,1,1.0,6,0.499975397,74,0.0724770113,51,0.0134405835,50,0.0118155244,265.248891,30,120,0.499139,0.021
1.89963186,1,1.0,6,0.499982168,50,0.0694170107,29,0.0110363922,5,0.145959376,148.922643,60,120,0.582096,0.023
2.17346117,1,1.0,6,0.499975397,50,0.102401211,5,0.389220488,-1,-1,161.430509,90,120,0.457895,0.02
1.85023283,1,1.0,6,0.499982168,51,0.0547230105,56,0.0280874696,-1,-1,174.129391,90,120,0.446233,0.02
3.40851724,1,1.0,6,0.499982168,83,0.0922875921,74,0.0209804308,51,0.0403222183,375.413352,120,120,0.150918,0.0063
3.1629054,1,1.0,6,0.499982168,83,0.0184575184,50,0.203820159,-1,-1,296.727679,60,120,0.366164,0.019
2.17472606,1,1.0,6,0.499975397,83,0.0357959842,50,0.031508065,5,0.475713929,170.426907,30,120,0.591798,0.022
2.3905692,1,1.0,6,0.499975397,51,0.103684502,50,0.031508065,-1,-1,220.425013,90,120,0.384825,0.019
1.72816211,1,1.0,6,0.499982168,50,0.0472626456,5,0.454095835,-1,-1,110.223748,60,120,0.609649,0.023
3.2581998,1,1.0,6,0.499982168,83,0.0822198548,51,0.0892849119,-1,-1,351.042676,120,120,0.150682,0.012
2.80149773,1,1.0,6,0.499982168,51,0.135367447,50,0.0354469842,56,0.0536215329,281.63706,90,120,0.287493,0.012
2.51430887,1,1.0,6,0.499982168,83,0.0335591244,51,0.0864047534,5,0.973062504,177.67574,60,120,0.462835,0.022
1.85023283,1,1.0,6,0.499982168,51,0.0547230105,56,0.0280874696,-1,-1,174.129391,120,120,0.390706,0.0096
2.43387275,1,1.0,6,0.499975397,51,0.0652828344,50,0.031508065,29,0.0735750951,206.060447,90,120,0.386385,0.019
2.84353015,1,1.0,6,0.499982168,51,0.184330141,56,0.0408545012,-1,-1,281.563107,120,120,0.218437,0.015
2.14915184,1,1.0,6,0.499982168,83,0.0218134309,74,0.0324243021,-1,-1,215.242541,30,120,0.553245,0.023
1.99723976,1,1.0,6,0.499982168,51,0.0230412676,50,0.0384008995,29,0.0496637651,165.607895,120,120,0.392379,0.019
2.15783362,1,1.0,6,0.499975397,83,0.0503381028,5,0.540584011,-1,-1,170.134584,120,120,0.358528,0.018
2.88497305,1,1.0,6,0.499982168,50,0.183142752,56,0.0459613139,-1,-1,282.356957,120,120,0.216346,0.016
2.56189543,1,1.0,6,0.499975397,74,0.0317881629,50,0.0886164328,-1,-1,239.274705,60,120,0.389581,0.019
2.18217859,1,1.0,6,0.499982168,83,0.0100677373,74,0.0457754854,-1,-1,212.512132,120,120,0.289531,0.017
3.70502878,1,1.0,6,0.499982168,74,0.112531402,50,0.0620322223,-1,-1,346.048555,60,120,0.286675,0.017
2.81764748,1,1.0,6,0.499982168,74,0.0972729064,5,0.940627087,-1,-1,196.070397,90,120,0.330251,0.019
2.91795849,1,1.0,6,0.499982168,83,0.0738300737,51,0.0662436443,5,0.421660418,268.182164,30,120,0.505505,0.011
2.51430887,1,1.0,6,0.499982168,83,0.0335591244,51,0.0864047534,5,0.973062504,177.67574,90,120,0.371692,0.0093
2.18367617,1,1.0,6,0.499975397,29,0.158186454,5,0.302727046,56,0.0221292649,150.537717,120,120,0.452716,0.021
2.55617979,1,1.0,6,0.499975397,83,0.0346773597,29,0.143471435,-1,-1,218.928679,90,120,0.36663,0.018
1.99121105,1,1.0,6,0.499982168,83,0.0125846717,51,0.0489626936,50,0.0162465344,185.462769,60,120,0.501172,0.015
2.24240726,1,1.0,6,0.499975397,74,0.0457749545,5,0.259480325,56,0.0374495252,198.983181,60,120,0.45595,0.021
1.79022736,1,1.0,6,0.499982168,74,0.0286096783,5,0.486531252,-1,-1,115.741012,60,120,0.556343,0.022
1.72816211,1,1.0,6,0.499982168,50,0.0472626456,5,0.454095835,-1,-1,110.223748,90,120,0.594257,0.022
3.37863985,1,1.0,6,0.499982168,83,0.105711242,50,0.0236313228,29,0.0496637651,361.115038,30,120,0.460356,0.015
1.85161938,1,0.872571337,6,0.4362642,74,0.018861459,5,1.0,-1,-1,94.1597276,90,120,0.548223,0.022
1.90745934,1,1.0,6,0.499982168,51,0.0187210299,29,0.0800138438,56,0.0229806569,159.369654,120,120,0.410009,0.02
3.41304773,1,1.0,6,0.499982168,74,0.0228877427,29,0.375237336,-1,-1,229.954011,60,120,0.495328,0.023
2.23908814,1,1.0,6,0.499975397,50,0.112247481,5,0.281103686,-1,-1,175.997231,60,120,0.545233,0.022
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,30,120,0.624335,0.025
2.67161621,1,1.0,6,0.499982168,51,0.0576031689,50,0.0738478837,56,0.0893692215,281.568313,60,120,0.411309,0.01
2.43559891,1,1.0,6,0.499975397,74,0.0127152651,51,0.115205002,-1,-1,227.391691,120,120,0.266044,0.016
2.19752489,1,1.0,6,0.499975397,83,0.0335587352,51,0.0403217506,5,0.410843848,177.961158,90,120,0.380778,0.0092
3.76419723,1,1.0,6,0.499982168,74,0.122067961,50,0.0472626456,-1,-1,352.171557,90,120,0.188447,0.0098
2.38369189,1,1.0,6,0.499982168,74,0.0324243021,5,0.551402085,56,0.117456691,216.973211,120,120,0.286008,0.018
1.69911807,1,1.0,6,0.499982168,51,0.0230412676,5,0.243265626,56,0.0370243917,135.04938,120,120,0.452147,0.01
3.03484135,1,1.0,6,0.499982168,51,0.0662436443,29,0.248318826,56,0.0306408759,239.283183,90,120,0.360072,0.019
2.76675819,1,1.0,6,0.499982168,50,0.153603598,56,0.0714953772,-1,-1,282.051436,90,120,0.278055,0.018
3.19931938,1,1.0,6,0.499982168,83,0.0620843802,51,0.123846813,-1,-1,332.339069,90,120,0.219077,0.014
2.18067063,1,0.616609928,6,0.308293968,51,0.0532780287,5,1.0,-1,-1,116.120491,60,120,0.611837,0.023
2.03155593,1,1.0,6,0.499982168,74,0.0448218294,5,0.129741667,56,0.00638351582,175.643418,120,120,0.343377,0.018
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,120,120,1,-1
2.02977348,1,1.0,6,0.499982168,83,0.0134236498,50,0.0354469842,29,0.0551819612,174.94846,30,120,0.584279,0.023
3.57915942,1,1.0,6,0.499982168,83,0.0553725553,74,0.068663228,51,0.0316817429,370.834765,60,120,0.281943,0.016
2.16025098,1,0.581707479,6,0.290843366,50,0.0463944955,5,1.0,-1,-1,110.661285,60,120,0.60442,0.022
2.63736191,1,1.0,6,0.499982168,83,0.0268472995,50,0.118156614,5,0.778450003,195.083442,30,120,0.590643,0.023
2.56618792,1,1.0,6,0.499975397,83,0.0659988459,50,0.00984627031,29,0.0220725285,276.54675,30,120,0.529938,0.011
1.932126,1,1.0,6,0.499982168,29,0.132436707,5,0.113523959,56,0.00638351582,134.865398,60,120,0.580566,0.024
1.97756836,1,1.0,6,0.499982168,51,0.0576031689,50,0.0147695767,29,0.0275909806,169.536657,30,120,0.609991,0.023
3.2581998,1,1.0,6,0.499982168,83,0.0822198548,51,0.0892849119,-1,-1,351.042676,30,120,0.472623,0.021
1.81034507,1,1.0,6,0.499982168,83,0.0310421901,5,0.373007293,-1,-1,136.660026,60,120,0.547727,0.021
3.74357065,1,1.0,6,0.499982168,74,0.104902154,29,0.137954903,-1,-1,309.22762,120,120,0.191428,0.01
2.67989763,1,1.0,6,0.499982168,83,0.0167795622,50,0.144741852,5,0.681143753,200.942771,120,120,0.277547,0.016
2.03936509,1,1.0,6,0.499982168,83,0.0310421901,50,0.0339700265,-1,-1,202.553092,60,120,0.450846,0.01
2.12118905,1,0.56055448,6,0.280267244,51,0.040362143,5,1.0,-1,-1,106.745917,30,120,0.634636,0.017
2.26177852,1,1.0,6,0.499975397,83,0.0581684744,5,0.389220488,-1,-1,198.004384,90,120,0.382951,0.018
2.09514587,1,1.0,6,0.499982168,83,0.0125846717,74,0.0257487105,51,0.025921426,201.415806,90,120,0.373988,0.018
3.33544044,1,1.0,6,0.499982168,74,0.051497421,51,0.0633634858,50,0.0915713758,309.552305,120,120,0.153841,0.013
2.15122286,1,1.0,6,0.499982168,74,0.0438681735,51,0.00864047534,50,0.0118156614,201.305666,120,120,0.289223,0.017
2.53408668,1,1.0,6,0.499975397,83,0.0548126009,50,0.0413543353,-1,-1,270.996917,30,120,0.537671,0.021
2.52629294,1,1.0,6,0.499975397,83,0.0581684744,51,0.0345615006,-1,-1,274.249334,120,120,0.241186,0.011
1.80166317,1,1.0,6,0.499982168,74,0.0295633343,5,0.470313544,-1,-1,117.982422,120,120,0.458779,0.02
1.80650271,1,1.0,6,0.499982168,51,0.0360019806,29,0.044145569,5,0.30813646,121.678201,60,120,0.587486,0.023
2.26177852,1,1.0,6,0.499975397,83,0.0581684744,5,0.389220488,-1,-1,198.004384,60,120,0.455816,0.014
1.99127782,1,1.0,6,0.499982168,51,0.0374420598,50,0.0251082805,29,0.0469046671,166.011134,60,120,0.548449,0.022
2.5456491,1,1.0,6,0.499975397,83,0.0626429724,51,0.00960041682,50,0.0177232866,279.163133,60,120,0.393222,0.019
2.8398799,1,1.0,6,0.499982168,51,0.181449982,50,0.0236313228,5,0.291918751,238.859424,120,120,0.228075,0.015
3.44756201,1,1.0,6,0.499982168,74,0.0781997875,51,0.112326179,-1,-1,324.559077,90,120,0.206157,0.0075
2.22913716,1,1.0,6,0.499975397,51,0.113284918,5,0.237856965,-1,-1,181.508724,60,120,0.5179,0.023
1.9636042,1,1.0,6,0.499982168,51,0.070563882,50,0.0162465344,-1,-1,174.906634,30,120,0.59719,0.023
2.1020108,1,1.0,6,0.499975397,74,0.0381457954,5,0.540584011,56,0.0255337672,155.703622,120,120,0.360187,0.013
1.91306112,1,1.0,6,0.499982168,74,0.034331614,5,0.194612501,56,0.015320438,158.496908,90,120,0.450509,0.021
2.38031293,1,0.734059438,6,0.367016629,83,0.0468053448,5,1.0,-1,-1,154.479068,90,120,0.432823,0.014
2.08937006,1,1.0,6,0.499975397,51,0.0518422508,56,0.0731967992,-1,-1,219.093436,60,120,0.473783,0.011
1.89439799,1,1.0,6,0.499982168,51,0.0460825352,29,0.0331091767,56,0.0204272506,167.906987,90,120,0.457999,0.021
2.76872792,1,1.0,6,0.499982168,74,0.0781997875,5,0.486531252,56,0.0612817519,244.463413,90,120,0.291008,0.017
2.05747715,1,1.0,6,0.499975397,51,0.063362751,29,0.0367875475,5,0.583830732,133.962003,30,120,0.623208,0.017
2.35355823,1,1.0,6,0.499982168,51,0.0288015845,56,0.178738443,-1,-1,280.616072,90,120,0.346568,0.021
3.1978504,1,1.0,6,0.499982168,83,0.0352370806,50,0.174281006,-1,-1,310.03292,120,120,0.167645,0.013
1.7703493,1,1.0,6,0.499982168,29,0.0938093341,5,0.421660418,-1,-1,103.694233,90,120,0.576947,0.023
2.52629294,1,1.0,6,0.499975397,83,0.0581684744,51,0.0345615006,-1,-1,274.249334,90,120,0.28575,0.018
2.70446709,1,1.0,6,0.499975397,83,0.0391518578,74,0.044503428,-1,-1,286.586102,90,120,0.284742,0.017
2.81481717,1,1.0,6,0.499982168,51,0.152648398,29,0.0827729419,5,0.389225002,214.558775,60,120,0.437128,0.02
2.09429135,1,1.0,6,0.499982168,74,0.017165807,29,0.115882119,-1,-1,162.067769,90,120,0.478419,0.02
3.27380803,1,1.0,6,0.499982168,83,0.0704741613,50,0.112248783,-1,-1,340.477223,30,120,0.458238,0.015
3.07361525,1,1.0,6,0.499982168,51,0.123846813,50,0.109294868,-1,-1,282.331989,120,120,0.211927,0.015
3.10106581,1,1.0,6,0.499982168,51,0.0576031689,50,0.177234921,-1,-1,282.637655,30,120,0.56183,0.023
2.29119281,1,0.592894161,6,0.296436508,74,0.0316633543,5,1.0,-1,-1,121.886437,30,120,0.573128,0.021
3.13037642,1,1.0,6,0.499982168,74,0.116346025,5,0.616272919,-1,-1,243.302782,60,120,0.376628,0.019
2.05961469,1,1.0,6,0.499975397,29,0.143471435,5,0.670324173,-1,-1,115.543226,120,120,0.543178,0.024
1.63408382,1,1.0,6,0.499982168,29,0.0496637651,5,0.681143753,-1,-1,84.0897963,60,120,0.616674,0.016
2.47786007,1,0.994532141,6,0.497248336,50,0.143950424,5,1.0,-1,-1,161.634924,120,120,0.378549,0.0091
3.85163542,1,1.0,6,0.499982168,83,0.0251693433,74,0.123975273,-1,-1,378.60635,30,120,0.427154,0.02
2.26137808,1,1.0,6,0.499975397,51,0.0979242516,50,0.0196925406,5,0.194610244,188.069588,90,120,0.428469,0.02
2.55617979,1,1.0,6,0.499975397,83,0.0346773597,29,0.143471435,-1,-1,218.928679,30,120,0.557642,0.023
2.29461381,1,1.0,6,0.499975397,50,0.096493449,29,0.0404663023,5,0.216233604,178.846669,120,120,0.355747,0.018
