mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc_1000,spc_2000,spc_3000,spc_4000,spc_5000,spc_6000,spc_7000,spc_8000,spc_9000,spc_10000,spc_11000,spc_12000,spc_13000,spc_14000,spc_15000,spc_16000,spc_17000,spc_18000,spc_19000,spc_20000,spc_21000,spc_22000,spc_23000,spc_24000,spc_25000,spc_26000,spc_27000,spc_28000,spc_29000,spc_30000,spc_31000,spc_32000,spc_33000,spc_34000,spc_35000,spc_36000,spc_37000,spc_38000,spc_39000,spc_40000,spc_41000,spc_42000,spc_43000,spc_44000,spc_45000,spc_46000,spc_47000,spc_48000,spc_49000,spc_50000,spc_51000,spc_52000,spc_53000,spc_54000,spc_55000,spc_56000,spc_57000,spc_58000,spc_59000,spc_60000,spc_61000,spc_62000,spc_63000,spc_64000,spc_65000,spc_66000,spc_67000,spc_68000,spc_69000,spc_70000,spc_71000,spc_72000,spc_73000,spc_74000,spc_75000,spc_76000,spc_77000,spc_78000,spc_79000,spc_80000,spc_81000,spc_82000,spc_83000,spc_84000,spc_85000,spc_86000,spc_87000,spc_88000,spc_89000,spc_90000,spc_91000,spc_92000,spc_93000,spc_94000,spc_95000,spc_96000,spc_97000,spc_98000,spc_99000,spc_100000,spc_101000,spc_102000,spc_103000,spc_104000,spc_105000,spc_106000,spc_107000,spc_108000,spc_109000,spc_110000,spc_111000,spc_112000,spc_113000,spc_114000,spc_115000,spc_116000,spc_117000,spc_118000,spc_119000,spc_120000,energy_ratio,sigma
2.6356294,1,1.0,6,0.499982168,51,0.126726972,50,0.0472626456,5,0.648708336,195.89073,30,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.9554102372288225,0.023
2.67989763,1,1.0,6,0.499982168,83,0.0167795622,50,0.144741852,5,0.681143753,200.942771,90,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.5484458405710736,0.02
2.72711948,1,1.0,6,0.499982168,51,0.175689665,5,0.291918751,56,0.0255340633,238.511637,90,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.5220745793657837,0.018
2.35922119,1,1.0,6,0.499982168,74,0.0228877427,5,0.356789585,56,0.145544161,238.098636,60,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.7200595290925459,0.022
2.10223728,1,1.0,6,0.499982168,74,0.0200267748,29,0.107604824,-1,-1,164.975337,30,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.9244110487010105,0.023
3.32271538,1,1.0,6,0.499982168,83,0.098999417,51,0.0316817429,50,0.0295391535,367.741595,120,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.2524898882957816,0.013
2.56648575,1,1.0,6,0.499982168,51,0.103685704,56,0.112349878,-1,-1,281.074847,60,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.67119210336127,0.021
3.01943558,1,1.0,6,0.499982168,29,0.36971914,5,0.227047918,56,0.015320438,196.716465,30,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.9653729602251836,0.018
3.28738302,1,1.0,6,0.499982168,83,0.083897811,51,0.0345619014,50,0.0531704763,352.891043,60,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.4772185522828995,0.018
1.83905305,1,1.0,6,0.499982168,83,0.0234913871,51,0.0201611091,5,0.291918751,143.622544,90,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.7425382596457417,0.02
1.79238347,1,1.0,6,0.499982168,51,0.0504027728,5,0.178394792,56,0.0178738443,144.834074,90,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.7802130748456302,0.015
2.03878801,1,1.0,6,0.499982168,83,0.015101606,74,0.0114438713,51,0.0432023767,194.583673,60,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.7237983238027615,0.022
2.0759824,1,1.0,6,0.499982168,74,0.0104902154,29,0.135195805,-1,-1,155.551228,120,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.7472803002447096,0.021
2.70616264,1,1.0,6,0.499975397,74,0.0648478522,51,0.0192008336,50,0.0177232866,260.060926,120,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.3446537929985165,0.016
1.73286489,1,1.0,6,0.499982168,51,0.0158408715,56,0.062558455,-1,-1,173.328353,60,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.898493075,-0.897414894,-0.896336713,-0.890945808,-0.882320361,-0.865069467,-0.837036763,-0.797144069,-0.741078662,-0.669918722,-0.58366425,-0.483393425,-0.37018443,-0.249428168,-0.127593726,-0.00575928302,0.11607516,0.234675059,0.347884055,0.454623965,0.553816608,0.645461985,0.727403734,0.800720036,0.857863624,0.905303584,0.945196278,0.977541705,1.00233987,1.02066894,1.03360711,1.0400762,1.04223256,1.0400762,1.03037257,1.01635622,0.999105323,0.979698067,0.958134449,0.93549265,0.910694489,0.884818147,3.98566644,6.45038799,0.798563674,0.766218247,0.73387282,0.701527393,0.668103784,0.635758357,0.602334749,2.75977475,0.536565714,0.774843694,0.150576949,0.138716959,0.125778788,0.112840617,0.0977460841,0.0826515514,0.0675570187,0.0513843051,0.0341334106,0.016882516,-0.00144655938,-0.0208538157,-0.0402610721,-0.0607465093,-0.0801537657,-0.100639203,-0.122202821,-0.142688258,-0.164251876,-0.185815495,-0.208457294,-0.230020912,-0.252662711,-0.27530451,-0.297946309,-0.320588108,-0.343229907,-0.366949887,-0.389591686,-0.413311666,-0.435953465,-0.459673445,-0.483393425,-0.507113405,-0.530833385,-0.553475184,-0.577195164,-0.600915144,-0.624635124,-0.647276923,-0.670996903,-0.693638702,-0.717358682,-0.740000481,-0.763720461,-0.78636226,-0.809004059,-0.831645858,-0.854287657,-0.875851276,0.8965721639680991,0.023
